gene	NPS_r	NPS_h	NPS_hr	rat_seed	human_seed	node_color	subgraph
SLC28A3	-0.6889892726431753	-0.5576087190822835	0.3841864257799952	0	0	0	PCNet
SLC29A1	12.878749304162556	0.0991248406130796	1.2766039720709237	1	0	1	Rat-Only
SLC29A2	0.210990237402253	0.6086973335039408	0.1284291949021148	0	0	0	PCNet
SLC29A3	0.4999468048294069	2.003387413976367	1.001587136452933	0	0	0	PCNet
SLC29A4	1.4098997080693625	-0.1472747761298349	-0.207642663871435	0	0	0	PCNet
SLC2A1	-0.7172390636484144	0.088152009199215	-0.0632260645367714	0	0	0	PCNet
SLC2A10	-0.978070399797035	0.6747810617555206	-0.6599833828466898	0	0	0	PCNet
SLC2A11	0.2764984870427551	0.7706974294729163	0.2130966732170018	0	0	0	PCNet
SLC2A12	-1.0996177255053812	1.0896752820984672	-1.1982262552405512	0	0	0	PCNet
SLC2A13	1.394298043792702	0.8463410592889026	1.18005168334796	0	0	0	PCNet
SLC2A14	-0.6484382386310852	0.1777170914707301	-0.1152385577679196	0	0	0	PCNet
SLC2A2	0.645595523432967	12.632461933062306	8.15546087392239	0	1	2	PCNet
SLC2A3	-1.2549664456751428	-0.2448475326423708	0.3072754377725246	0	0	0	PCNet
SLC2A4	0.0661581108225319	0.1271375028536795	0.0084111770034936	0	0	0	PCNet
SLC2A4RG	-0.5184644356128424	1.7019110594443765	-0.8823803568980831	0	1	2	PCNet
SLC2A5	-1.0875432921257897	-0.127022266289235	0.1381422136534733	0	0	0	PCNet
SLC2A6	-0.5823711370445158	1.2774229194914226	-0.7439342381109447	0	0	0	PCNet
SLC2A7	-0.524688825632917	0.5900496471733528	-0.3095924564405035	0	0	0	PCNet
SLC2A8	0.0745335612150809	0.2644668921300889	0.0197116592939401	0	0	0	PCNet
SLC2A9	-0.5067088304387846	0.5646719876641547	-0.2861242824508476	0	0	0	PCNet
SLC30A1	-0.0190046559282417	-0.0953557615740598	0.0018122034394904	0	0	0	PCNet
SLC30A10	0.3957020938548706	0.1494480258779739	0.0591368967623911	0	0	0	PCNet
SLC30A2	-1.0849192693673555	1.00774723558952	-1.0933243945427544	0	0	0	PCNet
SLC30A3	0.6087880960194378	0.682500361235388	0.4154980954490704	0	0	0	PCNet
SLC30A4	-0.6642784848784532	0.1033437050833951	-0.0686489998345234	0	0	0	PCNet
SLC30A5	0.3002499713366736	-1.0654830994347846	-0.3199112700650042	0	0	0	PCNet
SLC30A6	1.3511759922208848	-0.2270870272463336	-0.306834539360056	0	0	0	PCNet
SLC30A7	1.1921156052123256	-0.9948144734621284	-1.185933858105286	0	0	0	Rat-Only
SLC30A8	-0.8555889600991331	1.6390991727686757	-1.4023951567285005	0	0	0	PCNet
SLC30A9	0.1512004238966368	-1.0512108513570189	-0.1589435263299257	0	0	0	PCNet
SLC31A1	0.0071799926784749	0.9828181048174284	0.0070566267968617	0	0	0	PCNet
SLC31A2	-1.8384086227313647	-0.417628022872824	0.7677709583436513	0	0	0	PCNet
SLC32A1	0.3141078008205539	0.7385410758797161	0.2319815131602234	0	0	0	PCNet
SLC33A1	0.9327446901413976	0.052873484047391	0.0493174614944799	0	0	0	PCNet
SLC34A1	-0.606034185956588	-0.1294291161621022	0.0784384690523803	0	0	0	PCNet
SLC34A2	-0.9392774871958808	-0.6344751532481141	0.59594822763111	0	0	0	PCNet
SLC34A3	-0.4801495442926013	-0.0760611176964111	0.0365207110003177	0	0	0	PCNet
SLC35A1	0.2878234871802038	-0.0253298250653253	-0.0072905185799664	0	0	0	PCNet
SLC35A2	-0.781493500460078	-0.5199644284677298	0.40634882131797	0	0	0	PCNet
SLC35A3	1.093801488882482	-1.055017070930818	-1.153979242980564	0	0	0	Rat-Only
SLC35A4	0.025477820214206	0.4575973381125816	0.0116585827109315	0	0	0	PCNet
SLC35A5	-0.9216998187222806	-1.6944562980940352	1.561780062786099	0	0	0	PCNet
SLC35B1	-0.4263630723615946	2.620053213518252	-1.117093937866511	0	0	0	PCNet
SLC35B2	0.9346123586188556	-0.3008237281765142	-0.2811535741195695	0	0	0	PCNet
SLC35B3	1.8598290842664165	-0.5541185837287572	-1.0305658581512582	0	0	0	Rat-Only
SLC35B4	1.2146676427526124	0.2697552100789328	0.327662925146813	0	0	0	PCNet
SLC35C1	-0.4959587513479317	1.351891932394504	-0.6704826347477207	0	0	0	PCNet
SLC35C2	0.4601463558266916	-0.0544186525981189	-0.0250405446820231	0	0	0	PCNet
SLC35D1	0.1062655343583015	0.2618629208804618	0.0278270032159879	0	0	0	PCNet
SLC35D2	-0.7877913166152849	0.2113828879554347	-0.1665256036123531	0	0	0	PCNet
SLC35D3	0.4067075229951509	0.6964732972929859	0.2832609295742956	0	0	0	PCNet
SLC35E1	0.8205938412637434	1.8173665942840769	1.4913198345879777	0	0	0	PCNet
SLC35E2A	-0.4730699902433456	1.0424551629861152	-0.4931542537829668	0	0	0	PCNet
SLC35E2B	1.7635781081984898	11.56430944445771	20.394562972678656	0	1	2	Conserved
SLC35E3	-0.6893372385136748	0.8533213344230859	-0.588226172236014	0	0	0	PCNet
SLC35E4	-0.6869691005833433	0.8763019596841529	-0.6019923690836436	0	0	0	PCNet
SLC35F1	0.1526798317763722	1.899219531003944	0.2899725185000827	0	0	0	PCNet
SLC35F2	-0.1118229695014807	0.5446584475834011	-0.0609053249728424	0	0	0	PCNet
SLC35F3	-0.4274078485949021	2.58842296852779	-1.1063122922320927	0	0	0	PCNet
SLC35F4	-0.5311813472452467	2.749794207891454	-1.4606393919949583	0	0	0	Human-Only
SLC35F5	-0.8844237643335185	2.370749549950041	-2.096747241258811	0	0	0	Human-Only
SLC35F6	0.2367573990697641	5.957030821560364	1.410371123491052	0	1	2	PCNet
SLC35G1	-0.4133283241341299	2.201310629652048	-0.9098640334527274	0	0	0	PCNet
SLC35G2	-0.2386180258928417	5.736220966912015	-1.3687657232096726	0	1	2	Human-Only
SLC35G3	-1.1522315676582413	1.5440991913045663	-1.779159831816683	0	0	0	PCNet
SLC35G5	-0.3835172475394228	4.744994693751293	-1.8197873045366624	0	1	2	Human-Only
SLC36A1	0.3655638406758302	0.884869197461953	0.3234761823199311	0	0	0	PCNet
SLC36A2	0.2688079360366505	-0.5084939112109439	-0.1366871987598176	0	0	0	PCNet
SLC36A3	0.2055113152898308	1.1723805699409415	0.2409374729488043	0	0	0	PCNet
SLC36A4	0.6705109369419239	-0.6405674763351208	-0.4295074987319855	0	0	0	PCNet
SLC37A1	-0.3515668316298509	0.317634870196132	-0.111669884930013	0	0	0	PCNet
SLC37A2	1.2820062660397735	2.017314083767769	2.5862092959605643	0	0	0	PCNet
SLC37A3	0.7175929660016678	0.1206552225953695	0.0865813390458026	0	0	0	PCNet
SLC37A4	-0.0974794681895019	11.46056465884872	-1.1171697480959737	0	1	2	Human-Only
SLC38A1	-0.0543357316552362	0.0320088564804831	-0.0017392246363144	0	0	0	PCNet
SLC38A10	10.682755033500124	1.7185962599125235	18.359342846135	1	0	1	Conserved
SLC38A11	-0.0823422193856446	-0.3608641289600837	0.0297143532752407	0	0	0	PCNet
SLC38A2	0.7192523005369024	-0.3198634220512078	-0.2300625021679373	0	0	0	PCNet
SLC38A3	-0.7695846318873274	12.312514639701616	-9.475522046602098	0	1	2	Human-Only
SLC38A4	1.1952180349310804	-0.908803961688574	-1.0862188852269985	0	0	0	Rat-Only
SLC38A5	3.4899230785260094	-0.2035332789593037	-0.7103154874881462	0	0	0	Rat-Only
SLC38A6	-0.3234944703955246	-0.2240589056719994	0.0724818170277642	0	0	0	PCNet
SLC38A7	-0.4596226873581069	1.1159799234257597	-0.512929691442642	0	0	0	PCNet
SLC38A8	0.9493610373766782	-0.4967589380670331	-0.4716035807694556	0	0	0	PCNet
SLC38A9	-0.9944212320017762	0.7845339072026126	-0.7801571745475893	0	0	0	PCNet
SLC39A1	-1.502694287626256	1.4067790563977711	-2.1139588520011854	0	0	0	PCNet
SLC39A10	-0.5218296454162972	1.0145309205826671	-0.5294123105515227	0	0	0	PCNet
SLC39A11	0.3781339874460241	1.25533392359026	0.4746844221034476	0	0	0	PCNet
SLC39A12	-0.4903413070277635	0.910160408274782	-0.4462892441983795	0	0	0	PCNet
SLC39A13	-1.028493431937602	6.516491031565014	-6.702168225244906	0	1	2	Human-Only
SLC39A14	-0.6371885880680783	1.052751567617343	-0.6708012849565508	0	0	0	PCNet
SLC39A2	-1.239957730683309	2.6032911324113357	-3.227970964852741	0	0	0	Human-Only
SLC39A3	-0.9465514118904774	1.8845089681314144	-1.783784624505057	0	0	0	PCNet
SLC39A4	0.4950134648937329	0.7875772071639511	0.3898613221895566	0	0	0	PCNet
SLC39A5	-0.947673512286086	0.8380549122100442	-0.7942024421427001	0	0	0	PCNet
SLC39A6	-0.6431199058371225	0.3522014855606972	-0.2265077862294902	0	0	0	PCNet
SLC39A7	-0.4311171472696328	1.3764249667195454	-0.5934004050828297	0	0	0	PCNet
SLC39A8	-0.8258550460310852	7.934727219128387	-6.552934512797378	0	1	2	Human-Only
SLC39A9	0.6065277197702542	1.1489411673528531	0.6968646663847002	0	0	0	PCNet
SLC3A1	1.0837432513829357	1.7203019713669916	1.8643656518097371	0	1	2	PCNet
SLC3A2	-0.5006352696581792	1.8217949238720077	-0.9120547929745644	0	0	0	PCNet
SLC40A1	-0.0730031251632163	1.4778737476458912	-0.1078894021748245	0	0	0	PCNet
SLC41A1	-0.7023920287608444	-0.0052273681828273	0.0036716617430159	0	0	0	PCNet
SLC41A2	-1.0013061863665538	0.794479703498276	-0.7955174420554891	0	0	0	PCNet
SLC41A3	-0.883835987880044	0.7819379483014264	-0.691104898997886	0	0	0	PCNet
SLC43A1	1.3812225781568457	1.390018212171965	1.919924538701131	0	0	0	PCNet
SLC43A2	-0.5070735911714536	-0.0216479184898068	0.0109770877700132	0	0	0	PCNet
SLC43A3	0.4101342481243452	0.3742458233257756	0.1534910293633935	0	0	0	PCNet
SLC44A1	0.2535547350702299	-0.3606026970502723	-0.0914325213161921	0	0	0	PCNet
SLC44A2	-0.7096458067590334	-0.3856496591824406	0.2736746635168693	0	0	0	PCNet
SLC44A3	-0.3788738432241542	-0.1541555856745691	0.0584055191989943	0	0	0	PCNet
SLC44A4	1.6025551950879104	0.7321775143372509	1.1733548793277144	0	0	0	PCNet
SLC44A5	-0.6001327914273834	-0.4902898668610078	0.2942390264078568	0	0	0	PCNet
SLC45A1	-0.4491691093223913	0.6758136194013575	-0.3035546014944493	0	0	0	PCNet
SLC45A2	-0.8322000953177753	-0.2619169441955963	0.2179673059249156	0	0	0	PCNet
SLC45A3	1.979308439779231	2.09312585406209	4.142941668465206	0	0	0	Conserved
SLC45A4	1.8304457678191608	-0.438058885779335	-0.801843033530361	0	0	0	Rat-Only
SLC46A1	-0.4138449200001787	0.0178882716578912	-0.0074029703532014	0	0	0	PCNet
SLC46A2	-0.538905569729479	0.3140562237983846	-0.1692466482131572	0	0	0	PCNet
SLC46A3	1.156860694584197	1.373390240551598	1.588821187619679	0	0	0	PCNet
SLC47A1	-1.033670647746259	0.5491540661584029	-0.5676444392784482	0	0	0	PCNet
SLC47A2	-0.8878584020338938	1.328325837839937	-1.1793652557648997	0	0	0	PCNet
SLC48A1	-0.7125173715411622	1.1677630241170105	-0.8320514405268111	0	0	0	PCNet
SLC49A3	0.5418165321009767	1.3102395892146892	0.7099094704497112	0	0	0	PCNet
SLC49A4	-0.5629243964764884	-0.4913500408111832	0.2765929251823332	0	0	0	PCNet
SLC4A1	-0.251436418540725	1.1253382085154102	-0.2829510087961503	0	1	2	PCNet
SLC4A10	-0.6715526832179805	1.309676695796382	-0.879516899210119	0	0	0	PCNet
SLC4A11	-0.5469329718987048	2.6451590747974354	-1.4467247139237898	0	0	0	Human-Only
SLC4A1AP	1.61166807023277	-0.3308385186873455	-0.5332018769715022	0	0	0	Rat-Only
SLC4A2	-0.8157665329219412	1.248915909201739	-1.0188238011605566	0	0	0	PCNet
SLC4A3	2.0719476140184585	1.4193045326705631	2.9407246400323563	0	0	0	PCNet
SLC4A4	0.6012894368835959	1.1367530522288911	0.6835176026504188	0	0	0	PCNet
SLC4A7	-0.3047461646905888	0.6309736257383605	-0.1922867924646803	0	0	0	PCNet
SLC4A8	0.6723822032327508	1.3852112768631362	0.9313914102800874	0	0	0	PCNet
SLC4A9	-0.530929374606886	6.678940093389031	-3.546045486819895	0	1	2	Human-Only
SLC50A1	-0.0338057777445863	0.8820392960148246	-0.0298180244030685	0	0	0	PCNet
SLC51A	-0.7645373158715127	2.526499701754184	-1.9316033005293207	0	1	2	Human-Only
SLC51B	-0.7161889694753776	2.8280339350353385	-2.025406709574356	0	0	0	Human-Only
SLC52A1	-0.0775389022482541	2.0390945380177428	-0.1581091520583066	0	1	2	PCNet
SLC52A2	-0.3808236859954811	1.5329311018133231	-0.5837764725696638	0	0	0	PCNet
SLC52A3	-0.2408346891464896	-0.4911782791808072	0.1182927681820173	0	0	0	PCNet
SLC5A1	1.5353519552661454	0.7748663753915004	1.189692604527331	0	0	0	PCNet
SLC5A10	1.1240455752878158	1.2725031610070907	1.4303515476697797	0	0	0	PCNet
SLC5A11	6.515312215523503	0.7136982498052102	4.649966925153631	1	1	3	PCNet
SLC5A12	0.706527902038678	1.2232419033378512	0.8642545356510913	0	0	0	PCNet
SLC5A2	-0.1166370697945387	1.4246674467945029	-0.1661690364257776	0	0	0	PCNet
SLC5A3	-0.5720589363719023	-0.2990832601289992	0.1710932516760362	0	0	0	PCNet
SLC5A4	0.2165941535913803	-0.1486184835853571	-0.0321898946602048	0	0	0	PCNet
SLC5A5	0.1529244928080481	-0.5439846797000295	-0.0831885812384755	0	0	0	PCNet
SLC5A6	1.4331830676263528	-0.0048929597078054	-0.0070125070038046	0	0	0	PCNet
SLC5A7	0.7153245871351475	0.4340047049183448	0.3104542363604265	0	0	0	PCNet
SLC5A8	1.5405398763777056	0.2868817230966553	0.4419527342343445	0	0	0	PCNet
SLC5A9	1.540969585478183	-0.2371498518307092	-0.3654407088717805	0	0	0	PCNet
SLC6A1	0.0910017937689383	1.3689901901021218	0.1245805629513729	0	0	0	PCNet
SLC6A11	-0.0247711024955841	0.3245770009249532	-0.0080401301576213	0	0	0	PCNet
SLC6A12	0.9083344118671784	0.6200933393042161	0.5632521186596499	0	0	0	PCNet
SLC6A13	-1.173967816909406	1.3990910111451154	-1.6424878200116046	0	0	0	PCNet
SLC6A14	0.2141749853967037	-0.5358399413744142	-0.1147635116188357	0	0	0	PCNet
SLC6A15	-0.2719138036029909	1.3637209465905338	-0.3708145496405032	0	0	0	PCNet
SLC6A16	-1.322767755888623	-0.9255507809364732	1.224288729460301	0	0	0	PCNet
SLC6A17	-0.556448712436013	2.0094007368050844	-1.118128452763165	0	0	0	PCNet
SLC6A18	-0.4914756836762209	0.0149678392174294	-0.0073563290125418	0	0	0	PCNet
SLC6A19	1.589443719870509	0.8093299835213303	1.2863844596108809	0	0	0	PCNet
SLC6A2	-0.4659829062638968	1.1374380607458867	-0.5300266932415391	0	0	0	PCNet
SLC6A20	2.442142909383924	-0.078013855297258	-0.1905209835479022	0	0	0	Rat-Only
SLC6A3	0.7861973880947594	0.0615315521522176	0.0483759455874899	0	0	0	PCNet
SLC6A4	-0.5811611413968522	7.4053587107357535	-4.303706720784312	0	1	2	Human-Only
SLC6A6	-0.2487444051138972	-0.2404082346254885	0.0598002033063993	0	0	0	PCNet
SLC6A7	2.5463408820945146	1.5885821868616763	4.045071766972994	0	0	0	Conserved
SLC6A8	-0.3724512980745901	0.8395535539225252	-0.3126928109615798	0	0	0	PCNet
SLC6A9	-0.3832896773455336	0.1351945206578814	-0.0518186642018434	0	0	0	PCNet
SLC7A1	-1.5706199524588167	1.3614406557797447	-2.138305858056283	0	0	0	PCNet
SLC7A10	-1.2298567648624723	0.0818955764210536	-0.1007198286737443	0	0	0	PCNet
SLC7A11	-0.8763139704421182	-0.6061074849876298	0.5311404566841964	0	0	0	PCNet
SLC7A13	-1.1837752029969997	0.406381259366116	-0.4810640578003003	0	0	0	PCNet
SLC7A14	0.7223614801164989	0.468604907401033	0.3385021345000651	0	0	0	PCNet
SLC7A2	1.62733317001062	0.1239561797217559	0.2017180028890112	0	0	0	PCNet
SLC7A3	-1.307447608979958	-0.1035050482885156	0.1353274279021749	0	0	0	PCNet
SLC7A4	-0.814562704284628	0.012676310956752	-0.0103256501332847	0	0	0	PCNet
SLC7A5	-0.2915786138199062	-0.0851427747865905	0.0248258122490545	0	0	0	PCNet
SLC7A6	1.0997135975184338	1.5845452973849663	1.742546009418138	0	1	2	PCNet
SLC7A6OS	-0.4572889360592401	1.5442060276181993	-0.7061483314257918	0	1	2	PCNet
SLC7A7	-1.983561173001524	-0.5650286289871781	1.1207688500932498	0	0	0	PCNet
SLC7A8	-1.066467132474742	-0.1606354336605072	0.1713124103097577	0	0	0	PCNet
SLC7A9	0.371346921755396	0.1370339764177871	0.0508871453186467	0	0	0	PCNet
SLC8A1	-0.1047956320034094	0.017325167281121	-0.0018156018547898	0	1	2	PCNet
SLC8A2	0.0901901011363553	0.4244122990259618	0.0382777881726645	0	0	0	PCNet
SLC8A3	1.4452719984540288	-0.0287527846370139	-0.0415555945134554	0	0	0	PCNet
SLC8B1	-0.9072653976135436	0.8975865944392295	-0.8143492584964941	0	0	0	PCNet
SLC9A1	0.4149151886702246	2.871035150945654	1.1912360913334628	0	0	0	PCNet
SLC9A2	0.1810471282992151	1.2372440057359857	0.2239994742439178	0	0	0	PCNet
SLC9A3	0.6319291211227925	1.323810250423115	0.836554248083223	0	0	0	PCNet
SLC9A3R1	1.1862212548974749	0.8553972855154082	1.014690441459981	0	0	0	PCNet
SLC9A3R2	-0.0732027892939281	0.8883298244563623	-0.0650282209631912	0	0	0	PCNet
SLC9A4	-0.839477721567708	1.7308494862198578	-1.4530095830684842	0	0	0	PCNet
SLC9A5	-0.2968728090244978	1.3941359492370056	-0.4138810554120245	0	0	0	PCNet
SLC9A6	0.7321132372633461	1.1750624729885684	0.860278791086334	0	0	0	PCNet
SLC9A7	-0.6359770972163306	-0.7310556038695611	0.4649346208526951	0	0	0	PCNet
SLC9A8	-0.4539254823766022	1.4365621304055356	-0.652092158008292	0	0	0	PCNet
SLC9A9	0.9435890206565842	-0.6154165348159694	-0.5807002853828692	0	0	0	PCNet
SLC9B1	-0.5427147502159388	-0.2275537472182034	0.1234967750822281	0	0	0	PCNet
SLC9B2	-0.6780684877434701	-0.277588591976401	0.1882240767762774	0	1	2	PCNet
SLC9C1	-0.8906203989678889	0.4847808734890805	-0.4317557349588465	0	0	0	PCNet
SLC9C2	-1.4537996360231782	-0.892591633662517	1.2976493921359014	0	0	0	PCNet
SLCO1A2	1.008411837123299	-0.2012947894792597	-0.202988048462128	0	0	0	PCNet
SLCO1B1	-0.5432574191108458	-0.8400063355945162	0.4563396739118359	0	0	0	PCNet
SLCO1B3	-1.4592245821676515	-0.2872213769735751	0.4191204938038827	0	0	0	PCNet
SLCO1B7	-0.662897005817062	-0.0766830687324339	0.0508329766595944	0	0	0	PCNet
SLCO1C1	1.4774828843432963	0.1496567216545823	0.2211152447715742	0	0	0	PCNet
SLCO2A1	0.4825809570228404	1.706345016132203	0.8234496108962325	0	0	0	PCNet
SLCO2B1	0.4641519257787449	0.2572807540975733	0.1194173574801963	0	0	0	PCNet
SLCO3A1	0.1119163222231467	-1.0531496941111127	-0.1178646405153476	0	0	0	PCNet
SLCO4A1	-0.4342703989236558	-0.1380950363698436	0.0599705865337087	0	0	0	PCNet
SLCO4C1	0.1823718490452728	0.474758287357125	0.0865825467148858	0	0	0	PCNet
SLCO5A1	-0.5595887418933584	0.2455026061908987	-0.1373804945299056	0	0	0	PCNet
SLCO6A1	-0.9730735045707772	-1.4761442707853585	1.4363968788251829	0	0	0	PCNet
SLF1	-0.2621681361909564	2.16461543816882	-0.5674931949948899	0	0	0	PCNet
SLF2	-0.2476118621684312	2.36495673458583	-0.5855913409985696	0	0	0	PCNet
SLFN11	1.8825934418872952	0.0499419298890788	0.0940203496843749	0	0	0	PCNet
SLFN12	-0.4998902736435753	-0.0844575969836365	0.0422195312674288	0	0	0	PCNet
SLFN12L	-0.5647922283671097	-0.3409918007905774	0.1925895190234237	0	0	0	PCNet
SLFN13	-0.8984180594190783	-0.581912494787179	0.5228006943184118	0	0	0	PCNet
SLFN14	-0.8694899819321168	0.1771246712963828	-0.154008127245224	0	0	0	PCNet
SLFN5	-0.0236795614194082	-0.2139652244124994	0.0050666026730932	0	0	0	PCNet
SLFNL1	-1.2144159673286932	-0.0074810425614115	0.0090850975388436	0	0	0	PCNet
SLIRP	0.1022521339690522	0.152875273500372	0.0156318229465155	0	0	0	PCNet
SLIT1	2.613740594342583	0.9685457241478876	2.531527276682267	0	0	0	PCNet
SLIT3	2.6008742803843714	3.074746617033836	7.997029394942159	0	1	2	Conserved
SLITRK1	0.3607045417305864	1.5207282511947589	0.5485335869439616	0	0	0	PCNet
SLITRK2	0.2824884559989665	2.273731969015269	0.6423030332826133	0	0	0	PCNet
SLITRK3	1.3264031071360365	1.6257700527850854	2.156426449502855	0	0	0	PCNet
SLITRK4	4.479041295006659	0.0883012541826099	0.3955049638847896	0	0	0	Rat-Only
SLITRK5	-0.4767994247564868	0.9787945594417352	-0.4666886828965982	0	0	0	PCNet
SLITRK6	1.0266607339704823	8.012506619107361	8.226125926516112	0	1	2	Conserved
SLMAP	0.3528582674289721	0.6359171659615086	0.22438862940952	0	0	0	PCNet
SLN	2.1134207102916136	0.7925415030567711	1.674973626325824	0	0	0	PCNet
SLPI	0.4305015856046286	-0.6288493621479634	-0.2707206475111575	0	0	0	PCNet
SLTM	0.1554134822815086	1.2164568030691756	0.1890537878100119	0	1	2	PCNet
SLU7	-0.0715916625003295	0.5460137558332195	-0.0390900325281491	0	0	0	PCNet
SLURP1	-0.9209787971124836	0.0664930995084176	-0.0612387348015431	0	0	0	PCNet
SLX1A	0.4104505993473205	11.094209297755068	4.553624855548183	0	1	2	PCNet
SLX1B	1.2743845959641484	0.9582512337766688	1.2211806113886263	0	0	0	PCNet
SLX4	-0.5873077312208426	0.9487102524282092	-0.5571848659395644	0	0	0	PCNet
SLX4IP	-0.6090500816428139	2.3196992963275807	-1.412813045815091	0	0	0	PCNet
SMAD2	-0.3054060271071259	0.4850536859354966	-0.1481383191552276	0	0	0	PCNet
SMAD3	-0.0308708237844611	1.985745662931955	-0.0613016044411302	0	1	2	PCNet
SMAD4	-0.7602103012025053	0.8462901461471233	-0.6433584869072169	0	0	0	PCNet
SMAD5	-0.4062458250076767	3.6323322580891673	-1.475619814889431	0	0	0	Human-Only
SMAD6	0.14004474689791	1.174973317135612	0.1645488408100545	0	0	0	PCNet
SMAD7	0.2849107477498154	3.8335378276928256	1.092216129015166	0	0	0	PCNet
SMAD9	-0.8749378635913412	0.7081584760136443	-0.619594664087478	0	0	0	PCNet
SMAGP	-0.6194504581120647	0.4216068978335546	-0.2611645860062018	0	0	0	PCNet
SMAP1	-1.0332316175303151	-0.8005367041189099	0.8271398336891685	0	0	0	PCNet
SMARCA1	0.0406855341297405	0.6715504599660703	0.0273223891587924	0	0	0	PCNet
SMARCA2	-0.616396856954087	0.4261880415692606	-0.26270096929471	0	0	0	PCNet
SMARCA4	-0.8037087362120774	1.913338069066857	-1.5377665214361802	0	0	0	PCNet
SMARCA5	-1.9011645714595584	0.5565107131627072	-1.0580184515026314	0	0	0	PCNet
SMARCAD1	0.5015773592405685	-0.4263063703058746	-0.2138256234454524	0	0	0	PCNet
SMARCAL1	-1.2302496753113386	0.4014236965495482	-0.4938513723423589	0	0	0	PCNet
SMARCB1	-0.3082471970495113	1.4217512494077045	-0.4382508375315655	0	0	0	PCNet
SMARCC1	1.397149796896755	6.89114566670119	9.627962768617522	0	1	2	Conserved
SMARCC2	0.0242793660998529	2.241377537752124	0.0544192258070706	0	0	0	PCNet
SMARCD1	0.0679770475037136	1.9694963386809043	0.1338805461729018	0	0	0	PCNet
SMARCD2	0.01808315994836	1.4092058526949307	0.0254828948344474	0	1	2	PCNet
SMARCD3	0.0655319523038934	1.998957807240591	0.1309956076815857	0	0	0	PCNet
SMARCE1	0.082951478502684	-0.0029575150758815	-0.0002453302482383	0	0	0	PCNet
SMC1A	0.6637006679133568	0.6663809529679545	0.4422774835695706	0	0	0	PCNet
SMC1B	-1.8372491165645568	0.4662572778269113	-0.856630771779288	0	0	0	PCNet
SMC2	0.1435145604762568	0.6805977085567112	0.0976756810046639	0	0	0	PCNet
SMC3	-0.5234397792847867	0.6628968401038424	-0.3469865756725378	0	0	0	PCNet
SMC4	-1.1950668662953874	0.3394122620123011	-0.4056203483452696	0	0	0	PCNet
SMC5	0.9575885519418492	0.7900799416212927	0.7565715072154344	0	0	0	PCNet
SMC6	-1.6781013664347495	-1.1406234110396989	1.9140817046531835	0	0	0	PCNet
SMCHD1	0.697137556521907	0.2727654764176066	0.1901550577333041	0	0	0	PCNet
SMCO1	0.1106853915983509	2.658289682550257	0.2942338344949312	0	0	0	PCNet
SMCO2	1.5037303629467564	0.6139833919765357	0.9232654688601568	0	0	0	PCNet
SMCO3	-0.5722580109302907	-0.083895378230013	0.0480098022721516	0	0	0	PCNet
SMCO4	-0.7633414691823716	0.8395578736181549	-0.6408693407113102	0	1	2	PCNet
SMCP	0.9166207105510064	-0.9832398083450528	-0.9012579717672776	0	0	0	PCNet
SMCR8	-0.6790041913048998	0.2165371586909274	-0.1470296383243939	0	0	0	PCNet
SMDT1	-0.9706789384801124	-1.0301419937156542	0.999937136943698	0	0	0	PCNet
SMG1	10.100041911632555	0.5584536847942394	5.640405622127454	1	0	1	PCNet
SMG5	0.0924686928739283	1.8372220892563316	0.1698855251126405	0	0	0	PCNet
SMG6	-0.1374534711491798	14.600895152294472	-2.0069437205681075	0	1	2	Human-Only
SMG7	0.362058239425353	2.091854346944071	0.7573731019888418	0	0	0	PCNet
SMG8	-0.3770006782856602	0.4790901287722924	-0.1806173035071185	0	0	0	PCNet
SMG9	-0.1571509414696643	0.5394771805252317	-0.0847793468209402	0	0	0	PCNet
SMIM1	-0.2898291077213998	-0.2706371341370167	0.0784385191032083	0	0	0	PCNet
SMIM10	-0.3539272128307374	0.1250856863461979	-0.0442712283335296	0	0	0	PCNet
SMIM11A	-0.2778722475797855	0.7033149847670909	-0.1954317155737741	0	0	0	PCNet
SMIM11B	-0.0778875952547105	-0.1196767515358503	0.0093213343850228	0	0	0	PCNet
SMIM12	-0.23482005794573	2.4057450254619743	-0.5649171862816325	0	0	0	PCNet
SMIM13	-0.3556151631400099	-0.5874863773940828	0.2089190639395302	0	0	0	PCNet
SMIM14	-0.6893214906403128	0.3839250291569052	-0.2646477733925634	0	0	0	PCNet
SMIM15	0.5952409764007729	-0.3208681670247429	-0.1909938810357342	0	0	0	PCNet
SMIM17	0.4317558938147798	0.3949801260567005	0.1705349973646851	0	0	0	PCNet
SMIM19	-0.8844805586750288	-1.0015339575909912	0.8858373143420926	0	0	0	PCNet
SMIM2	-0.504332814834212	-0.4954393148756773	0.2498663042507838	0	0	0	PCNet
SMIM20	2.1481960421516377	-0.8201360814948094	-1.7618130842929027	0	0	0	Rat-Only
SMIM21	-1.327250964968474	1.168100963426606	-1.550363130888567	0	1	2	PCNet
SMIM23	-1.3508927091544052	0.4204010463352566	-0.5679167084151814	0	0	0	PCNet
SMIM24	-0.3562479470831328	0.1258737568210176	-0.044842267459129	0	0	0	PCNet
SMIM29	-0.5342848090333647	-0.5946339575936157	0.3177038904776588	0	0	0	PCNet
SMIM3	-0.5029570410613269	0.7337931079166712	-0.3690664103089638	0	0	0	PCNet
SMIM4	0.4227093807691826	-0.4571286483289246	-0.1932325678669731	0	1	2	PCNet
